Teacher,Gradebook,Department,Student ID,Student Name,Grade Level,Team,Counselor,Full Year Average,Full Year Letter Grade,FG Average,FG Letter Grade
"Gaeta, Michelle","MA4400/2 - Algebra II with Trigonometry Enhanced, MTRF, Per. 3 (FY)",Math,123,"Viceral, Jose",10,,"Donnelly, Marin",0%,B,83,B
"Gaeta, Michelle","MA4400/2 - Algebra II with Trigonometry Enhanced, MTRF, Per. 3 (FY)",Math,141,"Bhagat, Chetan",10,,"Donnelly, Marin",0%,A-,90,A-
"Gaeta, Michelle","MA4400/2 - Algebra II with Trigonometry Enhanced, MTRF, Per. 3 (FY)",Math,153,"Mix, Little",10,,"Donnelly, Marin",0%,A+,100,A+
"Gaeta, Michelle","MA4400/2 - Algebra II with Trigonometry Enhanced, MTRF, Per. 3 (FY)",Math,155,"Santana, Luan",10,,"Donnelly, Marin",0%,B+,88,B+
Hawkins / Wieland,"MA4400/3 - Algebra II with Trigonometry Enhanced, MTRF, Per. 7 (FY)",Math,28,"Jenner, Kylie",10,,"Petzold, Alexa",0%,B-,80.6,B-
Hawkins / Wieland,"MA4400/3 - Algebra II with Trigonometry Enhanced, MTRF, Per. 7 (FY)",Math,35,"Jenner, Kendall",10,,"Petzold, Alexa",0%,B,84.1,B
Hawkins / Wieland,"MA4400/3 - Algebra II with Trigonometry Enhanced, MTRF, Per. 7 (FY)",Math,65,"Guetta, David",10,,"Casamento, Steven P",0%,A,95.7,A
Hawkins / Wieland,"MA4400/3 - Algebra II with Trigonometry Enhanced, MTRF, Per. 7 (FY)",Math,106,"Efron, Zac",10,,"Casamento, Steven P",0%,C-,69.7,C-
Hawkins / Wieland,"MA4400/3 - Algebra II with Trigonometry Enhanced, MTRF, Per. 7 (FY)",Math,111,"Seacrest, Ryan",10,,"Casamento, Steven P",0%,A,95.4,A
Hawkins / Wieland,"MA4400/3 - Algebra II with Trigonometry Enhanced, MTRF, Per. 7 (FY)",Math,121,"Chopra, Parineeti",10,,"Donnelly, Marin",0%,B,84.2,B
Hawkins / Wieland,"MA4400/3 - Algebra II with Trigonometry Enhanced, MTRF, Per. 7 (FY)",Math,154,"Beckham, Victoria",10,,"Donnelly, Marin",0%,B+,87.3,B+
Hawkins / Wieland,"MA4400/3 - Algebra II with Trigonometry Enhanced, MTRF, Per. 7 (FY)",Math,165,"Bastos, Rafinha",10,,"Donnelly, Marin",0%,B+,87.7,B+
Hawkins / Wieland,"MA4400/3 - Algebra II with Trigonometry Enhanced, MTRF, Per. 7 (FY)",Math,173,"Corden, James",10,,"Schneider, Cristina",0%,C,73.6,C
Hawkins / Wieland,"MA4400/3 - Algebra II with Trigonometry Enhanced, MTRF, Per. 7 (FY)",Math,185,"Tinelli, Marcelo",10,,"Schneider, Cristina",0%,B+,87.7,B+
Hawkins / Wieland,"MA4400/3 - Algebra II with Trigonometry Enhanced, MTRF, Per. 7 (FY)",Math,189,"Ansari, Aziz",10,,"Schneider, Cristina",0%,B,89,B+
Hawkins / Wieland,"MA4400/3 - Algebra II with Trigonometry Enhanced, MTRF, Per. 7 (FY)",Math,193,"Oppenheimer, Robert",10,,"Schneider, Cristina",0%,C+,78.3,C+
Hawkins / Wieland,"MA4400/3 - Algebra II with Trigonometry Enhanced, MTRF, Per. 7 (FY)",Math,208,"Andriana, Raisa",10,,"Schneider, Cristina",0%,A,94.4,A
"Runge, Lindsay M","MA4400/4 - Algebra II with Trigonometry Enhanced, MWRF, Per. 4 (FY)",Math,4,"Ronaldo, Cristiano",10,,"Petzold, Alexa",0%,A-,91.6,A-
"Runge, Lindsay M","MA4400/4 - Algebra II with Trigonometry Enhanced, MWRF, Per. 4 (FY)",Math,17,"James, Lebron",10,,"Petzold, Alexa",0%,B+,85.5,B
"Runge, Lindsay M","MA4400/4 - Algebra II with Trigonometry Enhanced, MWRF, Per. 4 (FY)",Math,27,"Horan, Niall",10,,"Petzold, Alexa",0%,A+,98.4,A+
"Runge, Lindsay M","MA4400/4 - Algebra II with Trigonometry Enhanced, MWRF, Per. 4 (FY)",Math,36,"Roshan, Hrithik",10,,"Petzold, Alexa",0%,A+,96.6,A
"Runge, Lindsay M","MA4400/4 - Algebra II with Trigonometry Enhanced, MWRF, Per. 4 (FY)",Math,42,"Padukone, Deepika",10,,"Petzold, Alexa",0%,A+,98,A+
"Runge, Lindsay M","MA4400/4 - Algebra II with Trigonometry Enhanced, MWRF, Per. 4 (FY)",Math,53,"Sharma, Anushka",10,,"Petzold, Alexa",0%,B,84.1,B
"Runge, Lindsay M","MA4400/4 - Algebra II with Trigonometry Enhanced, MWRF, Per. 4 (FY)",Math,82,"Falcao, Radamel",10,,"Casamento, Steven P",0%,A,94.2,A
"Runge, Lindsay M","MA4400/4 - Algebra II with Trigonometry Enhanced, MWRF, Per. 4 (FY)",Math,133,"Songz, Trey",10,,"Donnelly, Marin",0%,C+,77.5,C+
"Runge, Lindsay M","MA4400/4 - Algebra II with Trigonometry Enhanced, MWRF, Per. 4 (FY)",Math,203,"Alves, Daniel",10,,"Schneider, Cristina",0%,C-,70.9,C-
"Kirkby, Kevin M","MA4600/1 - Honors Algebra II with Trigonometry, MTRF, Per. 3 (FY)",Math,8,"Kardashian, Kim",10,,"Petzold, Alexa",0%,A-,90.8,A-
"Kirkby, Kevin M","MA4600/1 - Honors Algebra II with Trigonometry, MTRF, Per. 3 (FY)",Math,30,"Tendulkar, Sachin",10,,"Petzold, Alexa",0%,A,96,A
"Kirkby, Kevin M","MA4600/1 - Honors Algebra II with Trigonometry, MTRF, Per. 3 (FY)",Math,88,"Hilton, Paris",10,,"Casamento, Steven P",0%,B+,88,B+
"Kirkby, Kevin M","MA4600/1 - Honors Algebra II with Trigonometry, MTRF, Per. 3 (FY)",Math,91,"Johnson, Dwayne",10,,"Casamento, Steven P",0%,C,75.2,C
"Kirkby, Kevin M","MA4600/1 - Honors Algebra II with Trigonometry, MTRF, Per. 3 (FY)",Math,95,"Fernandez, Jacqueline",10,,"Casamento, Steven P",0%,C+,77.7,C+
"Kirkby, Kevin M","MA4600/1 - Honors Algebra II with Trigonometry, MTRF, Per. 3 (FY)",Math,117,"Jackman, Hugh",10,,"Casamento, Steven P",0%,A,95.7,A
"Kirkby, Kevin M","MA4600/1 - Honors Algebra II with Trigonometry, MTRF, Per. 3 (FY)",Math,118,"Degrasse-Tyson, Neil",10,,"Casamento, Steven P",0%,A-,89.8,A-
"Kirkby, Kevin M","MA4600/1 - Honors Algebra II with Trigonometry, MTRF, Per. 3 (FY)",Math,127,"Cole, John",10,,"Donnelly, Marin",0%,A,94.2,A
"Kirkby, Kevin M","MA4600/1 - Honors Algebra II with Trigonometry, MTRF, Per. 3 (FY)",Math,137,"Locsin, Angel",10,,"Donnelly, Marin",0%,A-,88.9,B+
"Kirkby, Kevin M","MA4600/1 - Honors Algebra II with Trigonometry, MTRF, Per. 3 (FY)",Math,150,"Maya, Luna",10,,"Donnelly, Marin",0%,B+,88.3,B+
"Kirkby, Kevin M","MA4600/1 - Honors Algebra II with Trigonometry, MTRF, Per. 3 (FY)",Math,157,"Noah, Trevor",10,,"Donnelly, Marin",0%,A-,91,A-
"Kirkby, Kevin M","MA4600/1 - Honors Algebra II with Trigonometry, MTRF, Per. 3 (FY)",Math,159,"Lamar, Kendrick",10,,"Donnelly, Marin",0%,A+,97.5,A+
"Kirkby, Kevin M","MA4600/1 - Honors Algebra II with Trigonometry, MTRF, Per. 3 (FY)",Math,196,"Kroos, Toni",10,,"Schneider, Cristina",0%,C+,76.6,C+
"Kirkby, Kevin M","MA4600/1 - Honors Algebra II with Trigonometry, MTRF, Per. 3 (FY)",Math,200,"Schefter, Adam",10,,"Schneider, Cristina",0%,B-,83.1,B
"Kirkby, Kevin M","MA4600/1 - Honors Algebra II with Trigonometry, MTRF, Per. 3 (FY)",Math,205,"Anthony, Carmelo",10,,"Schneider, Cristina",0%,A-,88.9,B+
"Kirkby, Kevin M","MA4600/2 - Honors Algebra II with Trigonometry, MTRF, Per. 7 (FY)",Math,10,"Timberlake, Justin",10,,"Petzold, Alexa",0%,A,93.8,A
"Kirkby, Kevin M","MA4600/2 - Honors Algebra II with Trigonometry, MTRF, Per. 7 (FY)",Math,25,"Mars, Bruno",10,,"Petzold, Alexa",0%,A+,96.3,A
"Kirkby, Kevin M","MA4600/2 - Honors Algebra II with Trigonometry, MTRF, Per. 7 (FY)",Math,39,"West, Kanye",10,,"Petzold, Alexa",0%,B-,81.1,B-
"Kirkby, Kevin M","MA4600/2 - Honors Algebra II with Trigonometry, MTRF, Per. 7 (FY)",Math,48,"Iniesta, Andrés",10,,"Petzold, Alexa",0%,B-,80.9,B-
"Kirkby, Kevin M","MA4600/2 - Honors Algebra II with Trigonometry, MTRF, Per. 7 (FY)",Math,61,"Gaúcho, Ronaldinho",10,,"Casamento, Steven P",0%,A-,89.8,A-
"Kirkby, Kevin M","MA4600/2 - Honors Algebra II with Trigonometry, MTRF, Per. 7 (FY)",Math,69,"Sanz, Alejandro",10,,"Casamento, Steven P",0%,A+,99.7,A+
"Kirkby, Kevin M","MA4600/2 - Honors Algebra II with Trigonometry, MTRF, Per. 7 (FY)",Math,73,"Colbert, Stephen",10,,"Casamento, Steven P",0%,C+,76.4,C
"Kirkby, Kevin M","MA4600/2 - Honors Algebra II with Trigonometry, MTRF, Per. 7 (FY)",Math,77,"Bale, Gareth",10,,"Casamento, Steven P",0%,C+,78.3,C+
"Kirkby, Kevin M","MA4600/2 - Honors Algebra II with Trigonometry, MTRF, Per. 7 (FY)",Math,78,"Sheeran, Ed",10,,"Casamento, Steven P",0%,C,74.7,C
"Kirkby, Kevin M","MA4600/2 - Honors Algebra II with Trigonometry, MTRF, Per. 7 (FY)",Math,90,"Hanks, Tom",10,,"Casamento, Steven P",0%,A,96.2,A
"Kirkby, Kevin M","MA4600/2 - Honors Algebra II with Trigonometry, MTRF, Per. 7 (FY)",Math,92,"Weeknd, The",10,,"Casamento, Steven P",0%,A-,91.4,A-
"Kirkby, Kevin M","MA4600/2 - Honors Algebra II with Trigonometry, MTRF, Per. 7 (FY)",Math,109,"Aguero, Sergio",10,,"Casamento, Steven P",0%,B+,85.6,B
"Kirkby, Kevin M","MA4600/2 - Honors Algebra II with Trigonometry, MTRF, Per. 7 (FY)",Math,116,"Gervais, Ricky",10,,"Casamento, Steven P",0%,C+,76.6,C+
"Kirkby, Kevin M","MA4600/2 - Honors Algebra II with Trigonometry, MTRF, Per. 7 (FY)",Math,163,"Derbez, Eugenio",10,,"Donnelly, Marin",0%,A,96,A
"Kirkby, Kevin M","MA4600/2 - Honors Algebra II with Trigonometry, MTRF, Per. 7 (FY)",Math,180,"Arjona, Ricardo",10,,"Schneider, Cristina",0%,A,92.2,A-
"Kirkby, Kevin M","MA4600/2 - Honors Algebra II with Trigonometry, MTRF, Per. 7 (FY)",Math,202,"VanPersie, Robin",10,,"Donnelly, Marin",0%,A,92.1,A-
"Uhl, John","MA6404/1 - Honors Computer Science, MTWR, Per. 5 (FY)",Math,5,"Swift, Taylor",10,,"Petzold, Alexa",0%,A,93.19,A
"Uhl, John","MA6404/1 - Honors Computer Science, MTWR, Per. 5 (FY)",Math,30,"Tendulkar, Sachin",10,,"Petzold, Alexa",0%,A+,99.2,A+
"Uhl, John","MA6404/1 - Honors Computer Science, MTWR, Per. 5 (FY)",Math,46,"Özil, Mesut",10,,"Petzold, Alexa",0%,A+,99.8,A+
"Uhl, John","MA6404/1 - Honors Computer Science, MTWR, Per. 5 (FY)",Math,66,"Dogg, Snoop",10,,"Casamento, Steven P",0%,A,95.89,A
"Uhl, John","MA6404/1 - Honors Computer Science, MTWR, Per. 5 (FY)",Math,96,"Nadal, Rafa",10,,"Casamento, Steven P",0%,A,95.51,A
"Uhl, John","MA6404/1 - Honors Computer Science, MTWR, Per. 5 (FY)",Math,129,"Rowling, J.K.",10,,"Donnelly, Marin",0%,A,92.38,A-
"Uhl, John","MA6404/1 - Honors Computer Science, MTWR, Per. 5 (FY)",Math,177,"Williams, Pharrell",10,,"Schneider, Cristina",0%,B+,76.01,C
"Uhl, John","MA6404/2 - Honors Computer Science, MTWF, Per. 2 (FY)",Math,17,"James, Lebron",10,,"Petzold, Alexa",0%,A,95.35,A
"Uhl, John","MA6404/2 - Honors Computer Science, MTWF, Per. 2 (FY)",Math,50,"Minaj, Nicki",10,,"Petzold, Alexa",0%,B+,87.32,B+
"Uhl, John","MA6404/2 - Honors Computer Science, MTWF, Per. 2 (FY)",Math,61,"Gaúcho, Ronaldinho",10,,"Casamento, Steven P",0%,A,93.25,A
"Uhl, John","MA6404/2 - Honors Computer Science, MTWF, Per. 2 (FY)",Math,65,"Guetta, David",10,,"Casamento, Steven P",0%,A+,98.99,A
"Uhl, John","MA6404/2 - Honors Computer Science, MTWF, Per. 2 (FY)",Math,78,"Sheeran, Ed",10,,"Casamento, Steven P",0%,A,93.23,A
"Uhl, John","MA6404/2 - Honors Computer Science, MTWF, Per. 2 (FY)",Math,204,"Rogen, Seth",10,,"Schneider, Cristina",0%,A-,91.19,A-
"Bucco, Lauren P","MA6406/2 - Pre-Calculus, MWRF, Per. 8 (FY)",Math,9,"Gomez, Selena",10,,"Petzold, Alexa",0%,A-,90.6,A-
"Bucco, Lauren P","MA6406/2 - Pre-Calculus, MWRF, Per. 8 (FY)",Math,26,"Khan, Shah",10,,"Petzold, Alexa",0%,B+,87.04,B+
"Bucco, Lauren P","MA6406/3 - Pre-Calculus, MTWF, Per. 2 (FY)",Math,135,"Huck, Luciano",10,,"Donnelly, Marin",0%,A,92.36,A-
"Killian, Kevin","MA6603/1 - Honors Pre-Calculus, MWRF, Per. 4 (FY)",Math,125,"Sean, Big",10,,"Donnelly, Marin",0%,A-,89.83,A-
"Killian, Kevin","MA6603/2 - Honors Pre-Calculus, MWRF, Per. 8 (FY)",Math,16,"Fallon, Jimmy",10,,"Petzold, Alexa",0%,A,92.76,A
"Uhl, John","MA6704/1 - AP Computer Science A, MTWR, Per. 1 (FY)",Math,8,"Kardashian, Kim",10,,"Petzold, Alexa",0%,A+,95.44,A
"Uhl, John","MA6704/1 - AP Computer Science A, MTWR, Per. 1 (FY)",Math,25,"Mars, Bruno",10,,"Petzold, Alexa",0%,A,96.66,A
"Uhl, John","MA6704/1 - AP Computer Science A, MTWR, Per. 1 (FY)",Math,26,"Khan, Shah",10,,"Petzold, Alexa",0%,B+,87.29,B+
"Uhl, John","MA6704/1 - AP Computer Science A, MTWR, Per. 1 (FY)",Math,42,"Padukone, Deepika",10,,"Petzold, Alexa",0%,A+,97.56,A
"Uhl, John","MA6704/1 - AP Computer Science A, MTWR, Per. 1 (FY)",Math,90,"Hanks, Tom",10,,"Casamento, Steven P",0%,A+,97.83,A
"Uhl, John","MA6704/1 - AP Computer Science A, MTWR, Per. 1 (FY)",Math,116,"Gervais, Ricky",10,,"Casamento, Steven P",0%,A-,90.41,A-
"Uhl, John","MA6704/1 - AP Computer Science A, MTWR, Per. 1 (FY)",Math,117,"Jackman, Hugh",10,,"Casamento, Steven P",0%,A+,97.66,A
"Uhl, John","MA6704/1 - AP Computer Science A, MTWR, Per. 1 (FY)",Math,118,"Degrasse-Tyson, Neil",10,,"Casamento, Steven P",0%,A+,97.6,A
"Uhl, John","MA6704/1 - AP Computer Science A, MTWR, Per. 1 (FY)",Math,125,"Sean, Big",10,,"Donnelly, Marin",0%,A,92.53,A
"Uhl, John","MA6704/1 - AP Computer Science A, MTWR, Per. 1 (FY)",Math,127,"Cole, John",10,,"Donnelly, Marin",0%,A+,97.64,A
"Uhl, John","MA6704/1 - AP Computer Science A, MTWR, Per. 1 (FY)",Math,150,"Maya, Luna",10,,"Donnelly, Marin",0%,A,93.61,A
"Uhl, John","MA6705/1 - Intro to Comp Sci & App Development, MTRF, Per. 7 (FY)",Math,38,"Tate, Andrew",10,,"Petzold, Alexa",0%,A-,90.5,A-
"Uhl, John","MA6705/1 - Intro to Comp Sci & App Development, MTRF, Per. 7 (FY)",Math,102,"Kapoor, Shaandaar",10,,"Casamento, Steven P",0%,B,82.31,B-
"Uhl, John","MA6705/1 - Intro to Comp Sci & App Development, MTRF, Per. 7 (FY)",Math,136,"Kapoor, Sonam",10,,"Donnelly, Marin",0%,A,94.32,A
"Uhl, John","MA6705/1 - Intro to Comp Sci & App Development, MTRF, Per. 7 (FY)",Math,143,"Tisdale, Ashley",10,,"Donnelly, Marin",0%,A,94.59,A
"Gaeta, Michelle","MA8210/2 - Algebra I, MTRF, Per. 7 (FY)",Math,104,"Coelho, Paulo",10,,"Casamento, Steven P",0%,B-,82,B-
"Postman, Ryan R","MA8310/1 - Geometry, MWRF, Per. 4 (FY)",Math,55,"Mathers, Marshall",10,,"Petzold, Alexa",0%,A+,100,
"Postman, Ryan R","MA8310/1 - Geometry, MWRF, Per. 4 (FY)",Math,84,"Kutcher, Ashton",10,,"Casamento, Steven P",0%,B-,84.62,
"Postman, Ryan R","MA8310/1 - Geometry, MWRF, Per. 4 (FY)",Math,136,"Kapoor, Sonam",10,,"Donnelly, Marin",0%,A+,100,
"Postman, Ryan R","MA8310/1 - Geometry, MWRF, Per. 4 (FY)",Math,140,"Akhtar, Farhan",10,,"Donnelly, Marin",0%,B+,88.46,
"Postman, Ryan R","MA8310/1 - Geometry, MWRF, Per. 4 (FY)",Math,152,"Kimmel, Jimmy",10,,"Donnelly, Marin",0%,A+,100,
"Postman, Ryan R","MA8310/2 - Geometry, MWRF, Per. 8 (FY)",Math,34,"Wayne, Lil",10,,"Petzold, Alexa",0%,B-,100,
"Postman, Ryan R","MA8310/2 - Geometry, MWRF, Per. 8 (FY)",Math,86,"Sangalo, Ivete",10,,"Casamento, Steven P",0%,B,92.31,
"Postman, Ryan R","MA8310/2 - Geometry, MWRF, Per. 8 (FY)",Math,89,"Aguilera, Christina",10,,"Schneider, Cristina",0%,C,73.08,
"Postman, Ryan R","MA8310/2 - Geometry, MWRF, Per. 8 (FY)",Math,103,"Knowles, Beyoncé",10,,"Casamento, Steven P",0%,B-,88.46,
"Postman, Ryan R","MA8310/2 - Geometry, MWRF, Per. 8 (FY)",Math,149,"Raymond, Usher",10,,"Donnelly, Marin",0%,A+,96.15,
"Postman, Ryan R","MA8310/2 - Geometry, MWRF, Per. 8 (FY)",Math,207,"Montaner, Ricardo",10,,"Schneider, Cristina",0%,C+,76.92,
"Vargo, Katherine A","MA8911/1 - LLD Modified Mathematics 1, MTRF, Per. 3 (FY)",Special Ed,3,"Fenti, Rihanna",10,,"Petzold, Alexa",0%,B-,87.5,B+
"Vargo, Katherine A","MA8912/3 - LLD Modified Mathematics 2, MTRF, Per. 3 (FY)",Special Ed,124,"Kapoor, Shraddha",10,,"Donnelly, Marin",0%,A-,88.67,B+
"Vargo, Katherine A","MA8912/3 - LLD Modified Mathematics 2, MTRF, Per. 3 (FY)",Special Ed,134,"Cena, John",10,,"Donnelly, Marin",0%,A,95.7,A
"Vargo, Katherine A","MA8912/3 - LLD Modified Mathematics 2, MTRF, Per. 3 (FY)",Special Ed,148,"Silverman, Sarah",10,,"Donnelly, Marin",0%,A+,99.15,A+
"Vargo, Katherine A","MA8912/3 - LLD Modified Mathematics 2, MTRF, Per. 3 (FY)",Special Ed,156,"Hosny, Mustafa",10,,"Donnelly, Marin",0%,C,75.97,C
"Dore, Ryan","MU1401/1 - Concert Band, MTRF, Per. 7 (FY)",Music,152,"Kimmel, Jimmy",10,,"Donnelly, Marin",0%,A-,91.74,A-
"Dore, Ryan","MU1401/1 - Concert Band, MTRF, Per. 7 (FY)",Music,159,"Lamar, Kendrick",10,,"Donnelly, Marin",0%,A+,100,A+
"Dore, Ryan","MU1401/1 - Concert Band, MTRF, Per. 7 (FY)",Music,186,"Hemmings, Luke",10,,"Schneider, Cristina",0%,A+,97.86,A+
"Dore, Ryan","MU1407/1 - Zero Period Concert Band, TWRF, Per. 0 (FY)",Music,1,"Bieber, Justin",10,,"Petzold, Alexa",0%,A,95.76,A
"Dore, Ryan","MU1407/1 - Zero Period Concert Band, TWRF, Per. 0 (FY)",Music,10,"Timberlake, Justin",10,,"Petzold, Alexa",0%,A+,98.34,A+
"Dore, Ryan","MU1407/1 - Zero Period Concert Band, TWRF, Per. 0 (FY)",Music,48,"Iniesta, Andrés",10,,"Petzold, Alexa",0%,A+,98.61,A+
"Dore, Ryan","MU1407/1 - Zero Period Concert Band, TWRF, Per. 0 (FY)",Music,69,"Sanz, Alejandro",10,,"Casamento, Steven P",0%,A+,98.61,A+
"Dore, Ryan","MU1407/1 - Zero Period Concert Band, TWRF, Per. 0 (FY)",Music,71,"Durant, Kevin",10,,"Casamento, Steven P",0%,A,94.57,A
"Dore, Ryan","MU1407/1 - Zero Period Concert Band, TWRF, Per. 0 (FY)",Music,91,"Johnson, Dwayne",10,,"Casamento, Steven P",0%,A+,96.46,A
"Dore, Ryan","MU1407/1 - Zero Period Concert Band, TWRF, Per. 0 (FY)",Music,128,"Jonas, Nick",10,,"Donnelly, Marin",0%,A+,100,A+
"Dore, Ryan","MU1407/1 - Zero Period Concert Band, TWRF, Per. 0 (FY)",Music,142,"Fry, Stephen",10,,"Donnelly, Marin",0%,A+,97.27,A
"Elkin, Margarita","MU2400/1 - Choir/Lunch, MTWRF, Per. LUNCH (FY)",Music,1,"Bieber, Justin",10,,"Petzold, Alexa",0%,A+,100,A+
"Elkin, Margarita","MU2400/1 - Choir/Lunch, MTWRF, Per. LUNCH (FY)",Music,91,"Johnson, Dwayne",10,,"Casamento, Steven P",0%,A+,100,A+
"Elkin, Margarita","MU2403/1 - Chamber Choir, MTWR, Per. 1 (FY)",Music,1,"Bieber, Justin",10,,"Petzold, Alexa",0%,A+,97.5,A+
"Elkin, Margarita","MU2403/1 - Chamber Choir, MTWR, Per. 1 (FY)",Music,27,"Horan, Niall",10,,"Petzold, Alexa",0%,A+,99.7,A+
"Elkin, Margarita","MU2403/1 - Chamber Choir, MTWR, Per. 1 (FY)",Music,28,"Jenner, Kylie",10,,"Petzold, Alexa",0%,A,94.3,A
"Elkin, Margarita","MU2403/1 - Chamber Choir, MTWR, Per. 1 (FY)",Music,91,"Johnson, Dwayne",10,,"Casamento, Steven P",0%,A+,99.3,A+
"Elkin, Margarita","MU2403/1 - Chamber Choir, MTWR, Per. 1 (FY)",Music,133,"Songz, Trey",10,,"Donnelly, Marin",0%,A,94,A
"Elkin, Margarita","MU2403/1 - Chamber Choir, MTWR, Per. 1 (FY)",Music,153,"Mix, Little",10,,"Donnelly, Marin",0%,A+,99.2,A+
"Elkin, Margarita","MU2403/1 - Chamber Choir, MTWR, Per. 1 (FY)",Music,154,"Beckham, Victoria",10,,"Donnelly, Marin",0%,A+,99.1,A+
"Dore, Ryan","MU3416/1 - Music Technology, MTWR, Per. 5 (FY)",Music,91,"Johnson, Dwayne",10,,"Casamento, Steven P",0%,A+,98.28,A+
"Elkin, Margarita","MU3710/1 - AP Music Theory, MTWF, Per. 2 (FY)",Music,71,"Durant, Kevin",10,,"Casamento, Steven P",0%,A+,97.7,A+
"Sandhage, Lorrie","PE2050/3 - Physical Education/Driver Ed 10, MTRF, Per. 3 (FY)",Phys. Ed. / Health,14,"Lovato, Demi",10,,"Petzold, Alexa",0%,A,94.8,A
"Sandhage, Lorrie","PE2050/3 - Physical Education/Driver Ed 10, MTRF, Per. 3 (FY)",Phys. Ed. / Health,18,"Kohli, Virat",10,,"Petzold, Alexa",0%,A,93.6,A
"Sandhage, Lorrie","PE2050/3 - Physical Education/Driver Ed 10, MTRF, Per. 3 (FY)",Phys. Ed. / Health,26,"Khan, Shah",10,,"Petzold, Alexa",0%,A,94.1,A
"Sandhage, Lorrie","PE2050/3 - Physical Education/Driver Ed 10, MTRF, Per. 3 (FY)",Phys. Ed. / Health,46,"Özil, Mesut",10,,"Petzold, Alexa",0%,A,96.7,A
"Sandhage, Lorrie","PE2050/3 - Physical Education/Driver Ed 10, MTRF, Per. 3 (FY)",Phys. Ed. / Health,50,"Minaj, Nicki",10,,"Petzold, Alexa",0%,A,94.4,A
"Sandhage, Lorrie","PE2050/3 - Physical Education/Driver Ed 10, MTRF, Per. 3 (FY)",Phys. Ed. / Health,62,"Sharma, Rohit",10,,"Casamento, Steven P",0%,A,96.5,A
"Sandhage, Lorrie","PE2050/3 - Physical Education/Driver Ed 10, MTRF, Per. 3 (FY)",Phys. Ed. / Health,73,"Colbert, Stephen",10,,"Casamento, Steven P",0%,A,94.9,A
"Sandhage, Lorrie","PE2050/3 - Physical Education/Driver Ed 10, MTRF, Per. 3 (FY)",Phys. Ed. / Health,77,"Bale, Gareth",10,,"Casamento, Steven P",0%,A,95.2,A
"Sandhage, Lorrie","PE2050/3 - Physical Education/Driver Ed 10, MTRF, Per. 3 (FY)",Phys. Ed. / Health,83,"Rooney, Wayne",10,,"Casamento, Steven P",0%,A+,97.5,A+
"Sandhage, Lorrie","PE2050/3 - Physical Education/Driver Ed 10, MTRF, Per. 3 (FY)",Phys. Ed. / Health,86,"Sangalo, Ivete",10,,"Casamento, Steven P",0%,A+,97,A
"Sandhage, Lorrie","PE2050/3 - Physical Education/Driver Ed 10, MTRF, Per. 3 (FY)",Phys. Ed. / Health,87,"Suarez, Luis",10,,"Casamento, Steven P",0%,A,96.2,A
"Sandhage, Lorrie","PE2050/3 - Physical Education/Driver Ed 10, MTRF, Per. 3 (FY)",Phys. Ed. / Health,90,"Hanks, Tom",10,,"Casamento, Steven P",0%,A,96.7,A
"Sandhage, Lorrie","PE2050/3 - Physical Education/Driver Ed 10, MTRF, Per. 3 (FY)",Phys. Ed. / Health,111,"Seacrest, Ryan",10,,"Casamento, Steven P",0%,A+,97.3,A
"Sandhage, Lorrie","PE2050/3 - Physical Education/Driver Ed 10, MTRF, Per. 3 (FY)",Phys. Ed. / Health,116,"Gervais, Ricky",10,,"Casamento, Steven P",0%,A+,97.3,A
"Sandhage, Lorrie","PE2050/3 - Physical Education/Driver Ed 10, MTRF, Per. 3 (FY)",Phys. Ed. / Health,122,"Curtis-Smith, Anne",10,,"Donnelly, Marin",0%,A,96.2,A
"Sandhage, Lorrie","PE2050/3 - Physical Education/Driver Ed 10, MTRF, Per. 3 (FY)",Phys. Ed. / Health,125,"Sean, Big",10,,"Donnelly, Marin",0%,A+,97.5,A+
"Sandhage, Lorrie","PE2050/3 - Physical Education/Driver Ed 10, MTRF, Per. 3 (FY)",Phys. Ed. / Health,128,"Jonas, Nick",10,,"Donnelly, Marin",0%,A+,97,A
