Teacher,Gradebook,Department,Student ID,Student Name,Grade Level,Team,Counselor,Full Year Average,Full Year Letter Grade,FG Average,FG Letter Grade
"Scorese, Mary E","SC1400/3 - Biology, ABC, Per. 2 (FY)",Science,175,"Tata, Ratan",09,,"Schneider, Cristina",0%,A,95.5,A
"Scorese, Mary E","SC1400/3 - Biology, ABC, Per. 2 (FY)",Science,176,"Williams, Serena",09,,"Schneider, Cristina",0%,B,82.5,B
"Scorese, Mary E","SC1400/3 - Biology, ABC, Per. 2 (FY)",Science,191,"Turing, Alan",09,,"Schneider, Cristina",0%,A-,89.1,B+
"Scorese, Mary E","SC1400/3 - Biology, ABC, Per. 2 (FY)",Science,201,"Delevingne, Cara",09,,"Schneider, Cristina",0%,B+,87.4,B+
"Scorese, Mary E","SC1400/4 - Biology, BCD, Per. 7 (FY)",Science,6,"Musk, Elon",09,,"Petzold, Alexa",0%,A,93.2,A
"Scorese, Mary E","SC1400/4 - Biology, BCD, Per. 7 (FY)",Science,44,"Mendes, Shawn",09,,"Petzold, Alexa",0%,C,72.5,C
"Scorese, Mary E","SC1400/4 - Biology, BCD, Per. 7 (FY)",Science,46,"Özil, Mesut",09,,"Petzold, Alexa",0%,A,94,A
"Scorese, Mary E","SC1400/4 - Biology, BCD, Per. 7 (FY)",Science,56,"Carey, Mariah",09,,"Petzold, Alexa",0%,B+,86.5,B+
"Scorese, Mary E","SC1400/4 - Biology, BCD, Per. 7 (FY)",Science,64,"Martin, Ricky",09,,"Casamento, Steven P",0%,C,73.6,C
"Scorese, Mary E","SC1400/4 - Biology, BCD, Per. 7 (FY)",Science,67,"Raina, Suresh",09,,"Casamento, Steven P",0%,B-,80.1,B-
"Scorese, Mary E","SC1400/4 - Biology, BCD, Per. 7 (FY)",Science,82,"Falcao, Radamel",09,,"Casamento, Steven P",0%,A,93.6,A
"Scorese, Mary E","SC1400/4 - Biology, BCD, Per. 7 (FY)",Science,94,"Black, Jack",09,,"Casamento, Steven P",0%,A,93.4,A
"Scorese, Mary E","SC1400/4 - Biology, BCD, Per. 7 (FY)",Science,115,"Lima, Gusttavo",09,,"Casamento, Steven P",0%,B,83.1,B
"Scorese, Mary E","SC1400/4 - Biology, BCD, Per. 7 (FY)",Science,120,"Neto, Felipe",09,,"Casamento, Steven P",0%,A-,91.2,A-
"Scorese, Mary E","SC1400/4 - Biology, BCD, Per. 7 (FY)",Science,121,"Chopra, Parineeti",09,,"Donnelly, Marin",0%,A,94.2,A
"Scorese, Mary E","SC1400/4 - Biology, BCD, Per. 7 (FY)",Science,144,"Vieira, Marcelo",09,,"Donnelly, Marin",0%,B-,81,B-
"Scorese, Mary E","SC1400/4 - Biology, BCD, Per. 7 (FY)",Science,177,"Williams, Pharrell",09,,"Schneider, Cristina",0%,D+,54,F
"Scorese, Mary E","SC1400/4 - Biology, BCD, Per. 7 (FY)",Science,182,"AlAbdullah, Rania",09,,"Schneider, Cristina",0%,B+,86.5,B+
"Scorese, Mary E","SC1400/4 - Biology, BCD, Per. 7 (FY)",Science,183,"Dixit-Nene, Madhuri",09,,"Schneider, Cristina",0%,B+,87.6,B+
"Scorese, Mary E","SC1400/4 - Biology, BCD, Per. 7 (FY)",Science,186,"Hemmings, Luke",09,,"Schneider, Cristina",0%,C+,78.8,C+
"Scorese, Mary E","SC1400/4 - Biology, BCD, Per. 7 (FY)",Science,188,"Clifford, Michael",09,,"Schneider, Cristina",0%,A,92.4,A-
"Scorese, Mary E","SC1400/4 - Biology, BCD, Per. 7 (FY)",Science,190,"Cooper, Anderson",09,,"Schneider, Cristina",0%,A-,90.8,A-
"Scorese, Mary E","SC1400/4 - Biology, BCD, Per. 7 (FY)",Science,194,"Bisbal, David",09,,"Schneider, Cristina",0%,C,74,C
"Scorese, Mary E","SC1400/4 - Biology, BCD, Per. 7 (FY)",Science,204,"Rogen, Seth",09,,"Schneider, Cristina",0%,A,91.6,A-
Whitfield / Schwartzman,"SC1401/1 - Environmental Biology, ACD, Per. 6 (FY)",Science,7,"Degeneres, Ellen",09,,"Petzold, Alexa",0%,A-,88.44,B+
Whitfield / Schwartzman,"SC1401/1 - Environmental Biology, ACD, Per. 6 (FY)",Science,11,"Gates, Bill",09,,"Petzold, Alexa",0%,A-,89.16,B+
Whitfield / Schwartzman,"SC1401/1 - Environmental Biology, ACD, Per. 6 (FY)",Science,24,"Winfrey, Oprah",09,,"Petzold, Alexa",0%,C+,74.88,C
Whitfield / Schwartzman,"SC1401/1 - Environmental Biology, ACD, Per. 6 (FY)",Science,47,"Harris, Neil",09,,"Petzold, Alexa",0%,A-,90.04,A-
Whitfield / Schwartzman,"SC1401/1 - Environmental Biology, ACD, Per. 6 (FY)",Science,55,"Mathers, Marshall",09,,"Petzold, Alexa",0%,A,92.65,A
Whitfield / Schwartzman,"SC1401/1 - Environmental Biology, ACD, Per. 6 (FY)",Science,100,"Evans, Chris",09,,"Casamento, Steven P",0%,B-,78.95,C+
Whitfield / Schwartzman,"SC1401/1 - Environmental Biology, ACD, Per. 6 (FY)",Science,131,"Legend, John",09,,"Donnelly, Marin",0%,C+,76.35,C
Whitfield / Schwartzman,"SC1401/1 - Environmental Biology, ACD, Per. 6 (FY)",Science,146,"Puyol, Carles",09,,"Donnelly, Marin",0%,A,92.69,A
Whitfield / Schwartzman,"SC1401/4 - Environmental Biology, ABC, Per. 1 (FY)",Science,13,"Spears, Britney",09,,"Petzold, Alexa",0%,A+,96.26,A
Whitfield / Schwartzman,"SC1401/4 - Environmental Biology, ABC, Per. 1 (FY)",Science,15,"Shakira, Shakira",09,,"Petzold, Alexa",0%,B,83.72,B
Whitfield / Schwartzman,"SC1401/4 - Environmental Biology, ABC, Per. 1 (FY)",Science,22,"Kumar, Akshay",09,,"Petzold, Alexa",0%,A-,89.48,B+
Whitfield / Schwartzman,"SC1401/4 - Environmental Biology, ABC, Per. 1 (FY)",Science,45,"Kardashian, Kourtney",09,,"Petzold, Alexa",0%,B,82.3,B-
Whitfield / Schwartzman,"SC1401/4 - Environmental Biology, ABC, Per. 1 (FY)",Science,50,"Minaj, Nicki",09,,"Petzold, Alexa",0%,A-,92.01,A-
Whitfield / Schwartzman,"SC1401/4 - Environmental Biology, ABC, Per. 1 (FY)",Science,52,"Rahman, Bill",09,,"Petzold, Alexa",0%,A,94.27,A
Whitfield / Schwartzman,"SC1401/4 - Environmental Biology, ABC, Per. 1 (FY)",Science,57,"Obama, Michelle",09,,"Petzold, Alexa",0%,B+,86.75,B+
Whitfield / Schwartzman,"SC1401/4 - Environmental Biology, ABC, Per. 1 (FY)",Science,60,"Lavigne, Avril",09,,"Petzold, Alexa",0%,B,82.5,B
Whitfield / Schwartzman,"SC1401/4 - Environmental Biology, ABC, Per. 1 (FY)",Science,63,"Piqué, Gerard",09,,"Casamento, Steven P",0%,A,95.78,A
Whitfield / Schwartzman,"SC1401/4 - Environmental Biology, ABC, Per. 1 (FY)",Science,99,"Bachchan, Abhishek",09,,"Casamento, Steven P",0%,A-,89.36,B+
Whitfield / Schwartzman,"SC1401/4 - Environmental Biology, ABC, Per. 1 (FY)",Science,136,"Kapoor, Sonam",09,,"Donnelly, Marin",0%,A,93.41,A
Whitfield / Schwartzman,"SC1401/4 - Environmental Biology, ABC, Per. 1 (FY)",Science,172,"Maher, Bill",09,,"Schneider, Cristina",0%,A,94.47,A
Whitfield / Schwartzman,"SC1401/4 - Environmental Biology, ABC, Per. 1 (FY)",Science,174,"Cowell, Simon",09,,"Schneider, Cristina",0%,D,62.82,D
Whitfield / Schwartzman,"SC1501/1 - Environmental Biology, ACD, Per. 6 (FY)",Science,84,"Kutcher, Ashton",09,,"Casamento, Steven P",0%,B,84.46,B
Whitfield / Schwartzman,"SC1501/1 - Environmental Biology, ACD, Per. 6 (FY)",Science,86,"Sangalo, Ivete",09,,"Casamento, Steven P",0%,B+,86.32,B
Whitfield / Schwartzman,"SC1501/1 - Environmental Biology, ACD, Per. 6 (FY)",Science,89,"Aguilera, Christina",09,,"Schneider, Cristina",0%,A-,89.26,B+
Whitfield / Schwartzman,"SC1501/1 - Environmental Biology, ACD, Per. 6 (FY)",Science,103,"Knowles, Beyoncé",09,,"Casamento, Steven P",0%,C+,75.61,C
Whitfield / Schwartzman,"SC1501/1 - Environmental Biology, ACD, Per. 6 (FY)",Science,112,"Benzema, Karim",09,,"Casamento, Steven P",0%,A-,88.47,B+
Whitfield / Schwartzman,"SC1501/1 - Environmental Biology, ACD, Per. 6 (FY)",Science,132,"Macfarlane, Seth",09,,"Donnelly, Marin",0%,A,94.07,A
Whitfield / Schwartzman,"SC1501/1 - Environmental Biology, ACD, Per. 6 (FY)",Science,149,"Raymond, Usher",09,,"Donnelly, Marin",0%,A-,90.15,A-
Whitfield / Schwartzman,"SC1501/1 - Environmental Biology, ACD, Per. 6 (FY)",Science,207,"Montaner, Ricardo",09,,"Schneider, Cristina",0%,C+,78.17,C+
Whitfield / Schwartzman,"SC1501/3 - Environmental Biology, ABC, Per. 1 (FY)",Science,32,"Crowe, Cameron",09,,"Petzold, Alexa",0%,B+,85.38,B
Whitfield / Schwartzman,"SC1501/3 - Environmental Biology, ABC, Per. 1 (FY)",Science,87,"Suarez, Luis",09,,"Casamento, Steven P",0%,C+,75.75,C
Whitfield / Schwartzman,"SC1501/3 - Environmental Biology, ABC, Per. 1 (FY)",Science,119,"Leitte, Claudia",09,,"Casamento, Steven P",0%,A-,89.82,A-
Whitfield / Schwartzman,"SC1501/3 - Environmental Biology, ABC, Per. 1 (FY)",Science,139,"Branson, Richard",09,,"Donnelly, Marin",0%,A,95.12,A
Whitfield / Schwartzman,"SC1501/3 - Environmental Biology, ABC, Per. 1 (FY)",Science,140,"Akhtar, Farhan",09,,"Donnelly, Marin",0%,A,92.08,A-
Whitfield / Schwartzman,"SC1501/3 - Environmental Biology, ABC, Per. 1 (FY)",Science,152,"Kimmel, Jimmy",09,,"Donnelly, Marin",0%,B+,87.25,B+
Whitfield / Schwartzman,"SC1501/3 - Environmental Biology, ABC, Per. 1 (FY)",Science,181,"Marquezine, Bruna",09,,"Schneider, Cristina",0%,A+,96.98,A
"Shields, Martin P","SC1600/1 - Honors Biology, ABD, Per. 3 (FY)",Science,8,"Kardashian, Kim",09,,"Petzold, Alexa",0%,A-,91.95,A-
"Shields, Martin P","SC1600/1 - Honors Biology, ABD, Per. 3 (FY)",Science,9,"Gomez, Selena",09,,"Petzold, Alexa",0%,B,85.55,B
"Shields, Martin P","SC1600/1 - Honors Biology, ABD, Per. 3 (FY)",Science,17,"James, Lebron",09,,"Petzold, Alexa",0%,B-,82.15,B-
"Shields, Martin P","SC1600/1 - Honors Biology, ABD, Per. 3 (FY)",Science,25,"Mars, Bruno",09,,"Petzold, Alexa",0%,A-,92.07,A-
"Shields, Martin P","SC1600/1 - Honors Biology, ABD, Per. 3 (FY)",Science,27,"Horan, Niall",09,,"Petzold, Alexa",0%,A+,98.3,A+
"Shields, Martin P","SC1600/1 - Honors Biology, ABD, Per. 3 (FY)",Science,42,"Padukone, Deepika",09,,"Petzold, Alexa",0%,A,94.69,A
"Shields, Martin P","SC1600/1 - Honors Biology, ABD, Per. 3 (FY)",Science,53,"Sharma, Anushka",09,,"Petzold, Alexa",0%,B,83.16,B
"Shields, Martin P","SC1600/1 - Honors Biology, ABD, Per. 3 (FY)",Science,58,"Alia, Shaandaar",09,,"Petzold, Alexa",0%,A-,90.03,A-
"Shields, Martin P","SC1600/1 - Honors Biology, ABD, Per. 3 (FY)",Science,65,"Guetta, David",09,,"Casamento, Steven P",0%,A-,91.25,A-
"Shields, Martin P","SC1600/1 - Honors Biology, ABD, Per. 3 (FY)",Science,69,"Sanz, Alejandro",09,,"Casamento, Steven P",0%,A+,99.55,A+
"Shields, Martin P","SC1600/1 - Honors Biology, ABD, Per. 3 (FY)",Science,77,"Bale, Gareth",09,,"Casamento, Steven P",0%,B,84.43,B
"Shields, Martin P","SC1600/1 - Honors Biology, ABD, Per. 3 (FY)",Science,90,"Hanks, Tom",09,,"Casamento, Steven P",0%,A,95.26,A
"Shields, Martin P","SC1600/1 - Honors Biology, ABD, Per. 3 (FY)",Science,95,"Fernandez, Jacqueline",09,,"Casamento, Steven P",0%,B+,89.09,B+
"Shields, Martin P","SC1600/1 - Honors Biology, ABD, Per. 3 (FY)",Science,111,"Seacrest, Ryan",09,,"Casamento, Steven P",0%,A-,89.02,B+
"Shields, Martin P","SC1600/1 - Honors Biology, ABD, Per. 3 (FY)",Science,116,"Gervais, Ricky",09,,"Casamento, Steven P",0%,A,91.53,A-
"Shields, Martin P","SC1600/1 - Honors Biology, ABD, Per. 3 (FY)",Science,118,"Degrasse-Tyson, Neil",09,,"Casamento, Steven P",0%,A,92.22,A-
"Shields, Martin P","SC1600/1 - Honors Biology, ABD, Per. 3 (FY)",Science,125,"Sean, Big",09,,"Donnelly, Marin",0%,A,92.31,A-
"Shields, Martin P","SC1600/1 - Honors Biology, ABD, Per. 3 (FY)",Science,127,"Cole, John",09,,"Donnelly, Marin",0%,A-,91.58,A-
"Shields, Martin P","SC1600/1 - Honors Biology, ABD, Per. 3 (FY)",Science,133,"Songz, Trey",09,,"Donnelly, Marin",0%,B-,81.05,B-
"Shields, Martin P","SC1600/1 - Honors Biology, ABD, Per. 3 (FY)",Science,137,"Locsin, Angel",09,,"Donnelly, Marin",0%,A,93.67,A
"Shields, Martin P","SC1600/1 - Honors Biology, ABD, Per. 3 (FY)",Science,141,"Bhagat, Chetan",09,,"Donnelly, Marin",0%,B+,85.96,B
"Shields, Martin P","SC1600/1 - Honors Biology, ABD, Per. 3 (FY)",Science,150,"Maya, Luna",09,,"Donnelly, Marin",0%,A-,90.16,A-
"Shields, Martin P","SC1600/1 - Honors Biology, ABD, Per. 3 (FY)",Science,180,"Arjona, Ricardo",09,,"Schneider, Cristina",0%,A,96.5,A
"Shields, Martin P","SC1600/1 - Honors Biology, ABD, Per. 3 (FY)",Science,200,"Schefter, Adam",09,,"Schneider, Cristina",0%,A,91.21,A-
"Edelberg, Martin R","SC1600/2 - Honors Biology, ABC, Per. 2 (FY)",Science,26,"Khan, Shah",09,,"Petzold, Alexa",0%,A-,90.06,A-
"Edelberg, Martin R","SC1600/2 - Honors Biology, ABC, Per. 2 (FY)",Science,30,"Tendulkar, Sachin",09,,"Petzold, Alexa",0%,A,95.28,A
"Edelberg, Martin R","SC1600/2 - Honors Biology, ABC, Per. 2 (FY)",Science,35,"Jenner, Kendall",09,,"Petzold, Alexa",0%,A,93.18,A
"Edelberg, Martin R","SC1600/2 - Honors Biology, ABC, Per. 2 (FY)",Science,36,"Roshan, Hrithik",09,,"Petzold, Alexa",0%,B+,87.09,B+
"Edelberg, Martin R","SC1600/2 - Honors Biology, ABC, Per. 2 (FY)",Science,40,"Keys, Alicia",09,,"Petzold, Alexa",0%,B,82.35,B-
"Edelberg, Martin R","SC1600/2 - Honors Biology, ABC, Per. 2 (FY)",Science,72,"Dicaprio, Leonardo",09,,"Casamento, Steven P",0%,A,92.41,A-
"Edelberg, Martin R","SC1600/2 - Honors Biology, ABC, Per. 2 (FY)",Science,73,"Colbert, Stephen",09,,"Casamento, Steven P",0%,B-,77.92,C+
"Edelberg, Martin R","SC1600/2 - Honors Biology, ABC, Per. 2 (FY)",Science,93,"Curry, Stephen",09,,"Casamento, Steven P",0%,A-,90.13,A-
"Edelberg, Martin R","SC1600/2 - Honors Biology, ABC, Per. 2 (FY)",Science,98,"Dika, Raditya",09,,"Casamento, Steven P",0%,A,94.55,A
"Edelberg, Martin R","SC1600/2 - Honors Biology, ABC, Per. 2 (FY)",Science,128,"Jonas, Nick",09,,"Donnelly, Marin",0%,A,92.96,A
"Edelberg, Martin R","SC1600/2 - Honors Biology, ABC, Per. 2 (FY)",Science,129,"Rowling, J.K.",09,,"Donnelly, Marin",0%,A-,88.72,B+
"Edelberg, Martin R","SC1600/2 - Honors Biology, ABC, Per. 2 (FY)",Science,142,"Fry, Stephen",09,,"Donnelly, Marin",0%,B+,88.36,B+
"Edelberg, Martin R","SC1600/2 - Honors Biology, ABC, Per. 2 (FY)",Science,157,"Noah, Trevor",09,,"Donnelly, Marin",0%,A-,90.89,A-
"Edelberg, Martin R","SC1600/2 - Honors Biology, ABC, Per. 2 (FY)",Science,202,"VanPersie, Robin",09,,"Donnelly, Marin",0%,A,93.46,A
"Edelberg, Martin R","SC1600/3 - Honors Biology, ACD, Per. 6 (FY)",Science,1,"Bieber, Justin",09,,"Petzold, Alexa",0%,B+,87.59,B+
"Edelberg, Martin R","SC1600/3 - Honors Biology, ACD, Per. 6 (FY)",Science,16,"Fallon, Jimmy",09,,"Petzold, Alexa",0%,A,96.48,A
"Edelberg, Martin R","SC1600/3 - Honors Biology, ACD, Per. 6 (FY)",Science,48,"Iniesta, Andrés",09,,"Petzold, Alexa",0%,A-,88.13,B+
"Edelberg, Martin R","SC1600/3 - Honors Biology, ACD, Per. 6 (FY)",Science,61,"Gaúcho, Ronaldinho",09,,"Casamento, Steven P",0%,A-,88.2,B+
"Edelberg, Martin R","SC1600/3 - Honors Biology, ACD, Per. 6 (FY)",Science,62,"Sharma, Rohit",09,,"Casamento, Steven P",0%,A-,91.02,A-
"Edelberg, Martin R","SC1600/3 - Honors Biology, ACD, Per. 6 (FY)",Science,83,"Rooney, Wayne",09,,"Casamento, Steven P",0%,B,84.53,B
"Edelberg, Martin R","SC1600/3 - Honors Biology, ACD, Per. 6 (FY)",Science,88,"Hilton, Paris",09,,"Casamento, Steven P",0%,A,93.94,A
"Edelberg, Martin R","SC1600/3 - Honors Biology, ACD, Per. 6 (FY)",Science,92,"Weeknd, The",09,,"Casamento, Steven P",0%,A,92.51,A
"Edelberg, Martin R","SC1600/3 - Honors Biology, ACD, Per. 6 (FY)",Science,109,"Aguero, Sergio",09,,"Casamento, Steven P",0%,A,93.24,A
"Edelberg, Martin R","SC1600/3 - Honors Biology, ACD, Per. 6 (FY)",Science,135,"Huck, Luciano",09,,"Donnelly, Marin",0%,A-,90.96,A-
"Edelberg, Martin R","SC1600/3 - Honors Biology, ACD, Per. 6 (FY)",Science,189,"Ansari, Aziz",09,,"Schneider, Cristina",0%,A-,90.89,A-
"Edelberg, Martin R","SC1600/3 - Honors Biology, ACD, Per. 6 (FY)",Science,205,"Anthony, Carmelo",09,,"Schneider, Cristina",0%,A,92.46,A-
"Shields, Martin P","SC1600/4 - Honors Biology, BCD, Per. 7 (FY)",Science,10,"Timberlake, Justin",09,,"Petzold, Alexa",0%,A,96.54,A
"Shields, Martin P","SC1600/4 - Honors Biology, BCD, Per. 7 (FY)",Science,91,"Johnson, Dwayne",09,,"Casamento, Steven P",0%,A-,90.31,A-
"Shields, Martin P","SC1600/4 - Honors Biology, BCD, Per. 7 (FY)",Science,117,"Jackman, Hugh",09,,"Casamento, Steven P",0%,A-,90.81,A-
"Shields, Martin P","SC1600/4 - Honors Biology, BCD, Per. 7 (FY)",Science,163,"Derbez, Eugenio",09,,"Donnelly, Marin",0%,A-,89.48,B+
"Shields, Martin P","SC1600/4 - Honors Biology, BCD, Per. 7 (FY)",Science,165,"Bastos, Rafinha",09,,"Donnelly, Marin",0%,A-,88.66,B+
"Shields, Martin P","SC1600/4 - Honors Biology, BCD, Per. 7 (FY)",Science,195,"Justice, Victoria",09,,"Schneider, Cristina",0%,C-,72.58,C
"Shields, Martin P","SC1600/4 - Honors Biology, BCD, Per. 7 (FY)",Science,208,"Andriana, Raisa",09,,"Schneider, Cristina",0%,A,94.18,A
"Schwartzman, Brooke","SC8112/1 - LLD Elements of Environmental Biology, ACD, Per. 5 (FY)",Special Ed,124,"Kapoor, Shraddha",09,,"Donnelly, Marin",0%,A-,91.62,A-
"Schwartzman, Brooke","SC8112/1 - LLD Elements of Environmental Biology, ACD, Per. 5 (FY)",Special Ed,134,"Cena, John",09,,"Donnelly, Marin",0%,A,92.6,A
"Schwartzman, Brooke","SC8112/1 - LLD Elements of Environmental Biology, ACD, Per. 5 (FY)",Special Ed,148,"Silverman, Sarah",09,,"Donnelly, Marin",0%,A,95.01,A
"Schwartzman, Brooke","SC8512/1 - Environmental Biology, BCD, Per. 7 (FY)",Science,104,"Coelho, Paulo",09,,"Casamento, Steven P",0%,B+,88.13,B+
Haveron / Lampert,"SS1400/1 - World History, ABC, Per. 2 (FY)",Social Studies,15,"Shakira, Shakira",09,,"Petzold, Alexa",0%,B,84.4,B
Haveron / Lampert,"SS1400/1 - World History, ABC, Per. 2 (FY)",Social Studies,23,"Khan, Salman",09,,"Petzold, Alexa",0%,B+,88.61,B+
Haveron / Lampert,"SS1400/1 - World History, ABC, Per. 2 (FY)",Social Studies,24,"Winfrey, Oprah",09,,"Petzold, Alexa",0%,B+,86.08,B
Haveron / Lampert,"SS1400/1 - World History, ABC, Per. 2 (FY)",Social Studies,44,"Mendes, Shawn",09,,"Petzold, Alexa",0%,B,84.59,B
Haveron / Lampert,"SS1400/1 - World History, ABC, Per. 2 (FY)",Social Studies,50,"Minaj, Nicki",09,,"Petzold, Alexa",0%,B+,86.7,B+
Haveron / Lampert,"SS1400/1 - World History, ABC, Per. 2 (FY)",Social Studies,53,"Sharma, Anushka",09,,"Petzold, Alexa",0%,A,92.45,A-
Haveron / Lampert,"SS1400/1 - World History, ABC, Per. 2 (FY)",Social Studies,54,"Sehwag, Virender",09,,"Petzold, Alexa",0%,A-,90.73,A-
Haveron / Lampert,"SS1400/1 - World History, ABC, Per. 2 (FY)",Social Studies,70,"Kher, Anupam",09,,"Casamento, Steven P",0%,B+,88.73,B+
Haveron / Lampert,"SS1400/1 - World History, ABC, Per. 2 (FY)",Social Studies,122,"Curtis-Smith, Anne",09,,"Donnelly, Marin",0%,A,92.84,A
Haveron / Lampert,"SS1400/1 - World History, ABC, Per. 2 (FY)",Social Studies,136,"Kapoor, Sonam",09,,"Donnelly, Marin",0%,B+,95.23,A
Haveron / Lampert,"SS1400/1 - World History, ABC, Per. 2 (FY)",Social Studies,153,"Mix, Little",09,,"Donnelly, Marin",0%,A,95.84,A
Haveron / Lampert,"SS1400/1 - World History, ABC, Per. 2 (FY)",Social Studies,171,"Brand, Russell",09,,"Schneider, Cristina",0%,A,92.38,A-
Haveron / Lampert,"SS1400/1 - World History, ABC, Per. 2 (FY)",Social Studies,182,"AlAbdullah, Rania",09,,"Schneider, Cristina",0%,B+,88.74,B+
Haveron / Lampert,"SS1400/2 - World History, BCD, Per. 8 (FY)",Social Studies,64,"Martin, Ricky",09,,"Casamento, Steven P",0%,B,83.6,B
Haveron / Lampert,"SS1400/2 - World History, BCD, Per. 8 (FY)",Social Studies,66,"Dogg, Snoop",09,,"Casamento, Steven P",0%,B+,86.82,B+
Haveron / Lampert,"SS1400/2 - World History, BCD, Per. 8 (FY)",Social Studies,74,"Ramos, Sergio",09,,"Casamento, Steven P",0%,A,91.98,A-
Haveron / Lampert,"SS1400/2 - World History, BCD, Per. 8 (FY)",Social Studies,76,"Carrey, Jim",09,,"Casamento, Steven P",0%,A,96.3,A
Haveron / Lampert,"SS1400/2 - World History, BCD, Per. 8 (FY)",Social Studies,83,"Rooney, Wayne",09,,"Casamento, Steven P",0%,A-,91.24,A-
Haveron / Lampert,"SS1400/2 - World History, BCD, Per. 8 (FY)",Social Studies,85,"Gentili, Danilo",09,,"Casamento, Steven P",0%,A-,91,A-
Haveron / Lampert,"SS1400/2 - World History, BCD, Per. 8 (FY)",Social Studies,98,"Dika, Raditya",09,,"Casamento, Steven P",0%,A,96.45,A
Haveron / Lampert,"SS1400/2 - World History, BCD, Per. 8 (FY)",Social Studies,117,"Jackman, Hugh",09,,"Casamento, Steven P",0%,A-,91.33,A-
Haveron / Lampert,"SS1400/2 - World History, BCD, Per. 8 (FY)",Social Studies,118,"Degrasse-Tyson, Neil",09,,"Casamento, Steven P",0%,A,92.7,A
Haveron / Lampert,"SS1400/2 - World History, BCD, Per. 8 (FY)",Social Studies,160,"Kaling, Mindy",09,,"Donnelly, Marin",0%,A,92.59,A
Haveron / Lampert,"SS1400/2 - World History, BCD, Per. 8 (FY)",Social Studies,173,"Corden, James",09,,"Schneider, Cristina",0%,A-,88.98,B+
Haveron / Lampert,"SS1400/2 - World History, BCD, Per. 8 (FY)",Social Studies,176,"Williams, Serena",09,,"Schneider, Cristina",0%,B+,88.22,B+
Haveron / Lampert,"SS1400/2 - World History, BCD, Per. 8 (FY)",Social Studies,177,"Williams, Pharrell",09,,"Schneider, Cristina",0%,C-,71.42,C-
Haveron / Lampert,"SS1400/2 - World History, BCD, Per. 8 (FY)",Social Studies,180,"Arjona, Ricardo",09,,"Schneider, Cristina",0%,A,93.53,A
Haveron / Lampert,"SS1400/2 - World History, BCD, Per. 8 (FY)",Social Studies,195,"Justice, Victoria",09,,"Schneider, Cristina",0%,B-,95.75,A
Haveron / Lampert,"SS1400/2 - World History, BCD, Per. 8 (FY)",Social Studies,201,"Delevingne, Cara",09,,"Schneider, Cristina",0%,B+,87.9,B+
"Horn, Deborah L","SS1400/3 - World History, ABC, Per. 2 (FY)",Social Studies,4,"Ronaldo, Cristiano",09,,"Petzold, Alexa",0%,B+,86.9,B+
"Horn, Deborah L","SS1400/3 - World History, ABC, Per. 2 (FY)",Social Studies,5,"Swift, Taylor",09,,"Petzold, Alexa",0%,A,92,A-
"Horn, Deborah L","SS1400/3 - World History, ABC, Per. 2 (FY)",Social Studies,6,"Musk, Elon",09,,"Petzold, Alexa",0%,A-,92.1,A-
"Horn, Deborah L","SS1400/3 - World History, ABC, Per. 2 (FY)",Social Studies,11,"Gates, Bill",09,,"Petzold, Alexa",0%,B,82.5,B
"Horn, Deborah L","SS1400/3 - World History, ABC, Per. 2 (FY)",Social Studies,18,"Kohli, Virat",09,,"Petzold, Alexa",0%,B,84.9,B
"Horn, Deborah L","SS1400/3 - World History, ABC, Per. 2 (FY)",Social Studies,34,"Wayne, Lil",09,,"Petzold, Alexa",0%,C+,75.1,C
"Horn, Deborah L","SS1400/3 - World History, ABC, Per. 2 (FY)",Social Studies,46,"Özil, Mesut",09,,"Petzold, Alexa",0%,A,95.2,A
"Horn, Deborah L","SS1400/3 - World History, ABC, Per. 2 (FY)",Social Studies,47,"Harris, Neil",09,,"Petzold, Alexa",0%,B-,83.3,B
"Horn, Deborah L","SS1400/3 - World History, ABC, Per. 2 (FY)",Social Studies,57,"Obama, Michelle",09,,"Petzold, Alexa",0%,B-,80.9,B-
"Horn, Deborah L","SS1400/3 - World History, ABC, Per. 2 (FY)",Social Studies,81,"Downey, Robert",09,,"Casamento, Steven P",0%,B,84.6,B
"Horn, Deborah L","SS1400/3 - World History, ABC, Per. 2 (FY)",Social Studies,82,"Falcao, Radamel",09,,"Casamento, Steven P",0%,A-,89.9,A-
"Horn, Deborah L","SS1400/3 - World History, ABC, Per. 2 (FY)",Social Studies,99,"Bachchan, Abhishek",09,,"Casamento, Steven P",0%,B-,80.3,B-
"Horn, Deborah L","SS1400/3 - World History, ABC, Per. 2 (FY)",Social Studies,101,"Ajram, Nancy",09,,"Casamento, Steven P",0%,A-,89.7,A-
"Horn, Deborah L","SS1400/3 - World History, ABC, Per. 2 (FY)",Social Studies,105,"Yılmaz, Cem",09,,"Casamento, Steven P",0%,B-,82.3,B-
"Horn, Deborah L","SS1400/3 - World History, ABC, Per. 2 (FY)",Social Studies,120,"Neto, Felipe",09,,"Casamento, Steven P",0%,B+,87.5,B+
"Horn, Deborah L","SS1400/3 - World History, ABC, Per. 2 (FY)",Social Studies,143,"Tisdale, Ashley",09,,"Donnelly, Marin",0%,A,92.8,A
"Horn, Deborah L","SS1400/3 - World History, ABC, Per. 2 (FY)",Social Studies,159,"Lamar, Kendrick",09,,"Donnelly, Marin",0%,A+,97.8,A+
